node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
blaOXA-453	blaOXA-61_fam	blaOXA-453	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	15	0	15	1.851303317535545e-4	81024
tet(O)	tet(M-W-O-S)	tet	TETRACYCLINE	TETRACYCLINE	Campylobacter_D coli	14	0	14	4.7863247863247864e-4	29250
blaOXA-452	blaOXA-61_fam	blaOXA-452	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	14	0	14	4.7863247863247864e-4	29250
blaOXA_Campy	NA	NA	NA	NA	Campylobacter_D coli_B	0	14	14	0.0945945945945946	148
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter hyointestinalis	13	0	13	0.15476190476190477	84
gyrA	NA	gyrA_P104S	QUINOLONE	QUINOLONE	Campylobacter_D coli	13	0	13	4.4444444444444447e-4	29250
gyrA	NA	gyrA_T86V	QUINOLONE	QUINOLONE	Campylobacter_D volucris	13	0	13	0.9285714285714286	14
NA	NA	23S_A2074C	MACROLIDE	MACROLIDE	Campylobacter_D jejuni	12	0	12	1.481042654028436e-4	81024
gyrA	NA	gyrA_D90Y	QUINOLONE	QUINOLONE	Campylobacter_D jejuni	12	0	12	1.481042654028436e-4	81024
blaOXA-586	blaOXA-61_fam	blaOXA-586	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	11	0	11	1.3576224328593997e-4	81024
erm(C)	erm-23S_rRNA	erm(C)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	Campylobacter_D jejuni	10	0	10	1.2342022116903633e-4	81024
aph(3')-VIIa	aph(3')	aph(3')-VIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Campylobacter_D jejuni	10	0	10	1.2342022116903633e-4	81024
blaOXA-616	blaOXA-184_fam	blaOXA-616	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	10	0	10	1.2342022116903633e-4	81024
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	3	6	9	1.110781990521327e-4	81024
erm(A)	erm-23S_rRNA	erm(A)	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	Campylobacter_B ureolyticus	9	0	9	0.34615384615384615	26
blaOXA-590	blaOXA-61_fam	blaOXA-590	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	9	0	9	1.110781990521327e-4	81024
AMR	NA	NA	NA	NA	Campylobacter_D coli	0	9	9	3.076923076923077e-4	29250
erm-23S_rRNA	NA	NA	NA	NA	Campylobacter_B ureolyticus	0	9	9	0.34615384615384615	26
blaOXA-184	blaOXA-184_fam	blaOXA-184	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	8	0	8	2.735042735042735e-4	29250
blaOXA-518	blaOXA-493_fam	blaOXA-518	BETA-LACTAM	BETA-LACTAM	Campylobacter_D lari	8	0	8	0.018779342723004695	426
blaOXA-602	blaOXA-61_fam	blaOXA-602	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	8	0	8	9.873617693522907e-5	81024
blaOXA-605	blaOXA-61_fam	blaOXA-605	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	8	0	8	9.873617693522907e-5	81024
blaOXA-61	blaOXA-61_fam	blaOXA-61	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	8	0	8	2.735042735042735e-4	29250
gyrA	NA	gyrA_T86K	QUINOLONE	QUINOLONE	Campylobacter_D jejuni	8	0	8	9.873617693522907e-5	81024
rpsL	NA	rpsL_K88R	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter hyointestinalis	8	0	8	0.09523809523809523	84
tet(44)	tet(M-W-O-S)	tet(44)	TETRACYCLINE	TETRACYCLINE	Campylobacter hyointestinalis	7	0	7	0.08333333333333333	84
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D hepaticus	7	0	7	0.2692307692307692	26
blaOXA-626	blaOXA-184_fam	blaOXA-626	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	7	0	7	8.639415481832544e-5	81024
blaOXA-636	blaOXA-184_fam	blaOXA-636	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	7	0	7	8.639415481832544e-5	81024
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_D hepaticus	0	7	7	0.2692307692307692	26
ant(6)-Ia	ant(6)	ant(6)-Ia	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter sp002139915	6	0	6	0.10714285714285714	56
spw	ant(9)	spw	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter sp002139915	6	0	6	0.10714285714285714	56
spw	ant(9)	spw	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter_D jejuni	6	0	6	7.40521327014218e-5	81024
blaOXA-493_fam	blaOXA_Campy	blaOXA	BETA-LACTAM	BETA-LACTAM	Campylobacter_D concheus	6	0	6	0.038461538461538464	156
aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Campylobacter lanienae	6	0	6	0.16216216216216217	37
apmA	AMR	apmA	AMINOGLYCOSIDE	APRAMYCIN	Campylobacter_D coli	6	0	6	2.0512820512820512e-4	29250
blaOXA-587	blaOXA-61_fam	blaOXA-587	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	6	0	6	7.40521327014218e-5	81024
blaOXA-461	blaOXA-61_fam	blaOXA-461	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	6	0	6	2.0512820512820512e-4	29250
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	6	0	6	7.40521327014218e-5	81024
rpsL	NA	rpsL_K43R	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D concheus	6	0	6	0.038461538461538464	156
rpsL	NA	rpsL_K43R	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D helveticus	6	0	6	0.46153846153846156	13
rpsL	NA	rpsL_K88R	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D helveticus	6	0	6	0.46153846153846156	13
ant(6)	NA	NA	NA	NA	Campylobacter sp002139915	0	6	6	0.10714285714285714	56
ant(9)	NA	NA	NA	NA	Campylobacter sp002139915	0	6	6	0.10714285714285714	56
aph(3')	NA	NA	NA	NA	Campylobacter lanienae	0	6	6	0.16216216216216217	37
blaOXA_Campy	NA	NA	NA	NA	Campylobacter_D concheus	0	6	6	0.038461538461538464	156
catA9	catA	catA	PHENICOL	CHLORAMPHENICOL	Campylobacter_D coli	5	0	5	1.7094017094017094e-4	29250
erm(53)	erm-23S_rRNA	erm(53)	MACROLIDE	MACROLIDE	Campylobacter_D coli	5	0	5	1.7094017094017094e-4	29250
tet(O/32/O)	tet(M-W-O-S)	tet	TETRACYCLINE	TETRACYCLINE	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
aac(6')-Im	aac(6')	aac(6')-Im	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
qnrB	qnr	qnrB	QUINOLONE	QUINOLONE	Campylobacter_D jejuni	3	2	5	6.171011058451816e-5	81024
aph(2'')-IIa	aph(2'')	aph(2'')-IIa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
ant(4')-Ia	ant(4')-I	aadD1	AMINOGLYCOSIDE	KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
blaOXA-620	blaOXA-184_fam	blaOXA-620	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
blaOXA-610	blaOXA-61_fam	blaOXA-610	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
NA	NA	23S_A2074G	MACROLIDE	MACROLIDE	Campylobacter_D jejuni	5	0	5	6.171011058451816e-5	81024
aac(6')	NA	NA	NA	NA	Campylobacter_D jejuni	0	5	5	6.171011058451816e-5	81024
aac(6')-Ie_fam	NA	NA	NA	NA	Campylobacter_D jejuni	0	5	5	6.171011058451816e-5	81024
ant(4')-I	NA	NA	NA	NA	Campylobacter_D jejuni	0	5	5	6.171011058451816e-5	81024
aac(6')_E449	aac(6')_E	aac(6')-E449	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D coli	4	0	4	1.3675213675213676e-4	29250
ant(6)-Ia	ant(6)	ant(6)-Ia	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter lanienae	4	0	4	0.10810810810810811	37
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	2	2	4	1.3675213675213676e-4	29250
sat4	sat	sat4	STREPTOTHRICIN	STREPTOTHRICIN	Campylobacter sp002139915	4	0	4	0.07142857142857142	56
aac(6')-Ie	aac(6')-Ie_fam	aac(6')-Ie/aph(2'')-Ia	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
aph(2'')-Ii	aph(2'')-I_a_f_h	aph(2'')-Ii	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-627	blaOXA-184_fam	blaOXA-627	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-628	blaOXA-184_fam	blaOXA-628	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-618	blaOXA-184_fam	blaOXA-618	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-446	blaOXA-184_fam	blaOXA-446	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-786	blaOXA-61_fam	blaOXA-786	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	4	0	4	4.936808846761453e-5	81024
blaOXA-611	blaOXA-61_fam	blaOXA-611	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	4	0	4	1.3675213675213676e-4	29250
gyrA	NA	gyrA_T86V	QUINOLONE	QUINOLONE	Campylobacter_D peloridis	4	0	4	1	4
ant(6)	NA	NA	NA	NA	Campylobacter lanienae	0	4	4	0.10810810810810811	37
aph(2'')-I_a_f_h	NA	NA	NA	NA	Campylobacter_D jejuni	0	4	4	4.936808846761453e-5	81024
sat	NA	NA	NA	NA	Campylobacter sp002139915	0	4	4	0.07142857142857142	56
tet_A_B_C_D	NA	NA	NA	NA	Campylobacter_D jejuni	0	4	4	4.936808846761453e-5	81024
aph(2'')-Ih	aph(2'')-If_h	aph(2'')-Ih	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D upsaliensis	3	0	3	0.00410958904109589	730
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D lari	3	0	3	0.007042253521126761	426
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D upsaliensis	3	0	3	0.00410958904109589	730
tet(O/32/O)	tet(M-W-O-S)	tet	TETRACYCLINE	TETRACYCLINE	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
tet(X2)	tet(X)	tet(X2)	TETRACYCLINE	TIGECYCLINE	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
blaOXA-493_fam	blaOXA_Campy	blaOXA	BETA-LACTAM	BETA-LACTAM	Campylobacter_D sp003627915	3	0	3	1	3
ant(6)-Ig	ant(6)	aadE-Cc	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Campylobacter sp002139915	3	0	3	0.05357142857142857	56
aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Campylobacter_D upsaliensis	3	0	3	0.00410958904109589	730
qnrB	qnr	qnrB	QUINOLONE	QUINOLONE	Campylobacter_D coli	2	1	3	1.0256410256410256e-4	29250
erm(F)	erm-23S_rRNA	erm(F)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/MACROLIDE/STREPTOGRAMIN	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	Campylobacter_B ureolyticus	3	0	3	0.11538461538461539	26
fosXCC	fosX_gen	fosXCC	FOSFOMYCIN	FOSFOMYCIN	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
estT	AMR	estT	MACROLIDE	TYLOSIN	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
blaOXA-621	blaOXA-184_fam	blaOXA-621	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
blaOXA-493	blaOXA-493_fam	blaOXA-493	BETA-LACTAM	BETA-LACTAM	Campylobacter_D volucris	3	0	3	0.21428571428571427	14
blaOXA-450	blaOXA-61_fam	blaOXA-450	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
blaOXA-604	blaOXA-61_fam	blaOXA-604	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
blaOXA-609	blaOXA-61_fam	blaOXA-609	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
blaOXA-596	blaOXA-61_fam	blaOXA-596	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	3	0	3	3.70260663507109e-5	81024
blaOXA-85	blaOXA-85_fam	blaOXA-85	BETA-LACTAM	BETA-LACTAM	Campylobacter_B ureolyticus	3	0	3	0.11538461538461539	26
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Campylobacter_D hepaticus	3	0	3	0.11538461538461539	26
NA	NA	23S_A2074T	MACROLIDE	MACROLIDE	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
NA	NA	23S_A2075G	MACROLIDE	MACROLIDE	Campylobacter lanienae	3	0	3	0.08108108108108109	37
gyrA	NA	gyrA_T86A	QUINOLONE	QUINOLONE	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
gyrA	NA	gyrA_T86V	QUINOLONE	QUINOLONE	Campylobacter_D subantarcticus	3	0	3	1	3
rpsL	NA	rpsL_K88Q	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D coli	3	0	3	1.0256410256410256e-4	29250
aph(2'')-If_h	NA	NA	NA	NA	Campylobacter_D upsaliensis	0	3	3	0.00410958904109589	730
aph(3')	NA	NA	NA	NA	Campylobacter sp002139915	0	3	3	0.05357142857142857	56
aph(3')	NA	NA	NA	NA	Campylobacter_D upsaliensis	0	3	3	0.00410958904109589	730
bla-A	NA	NA	NA	NA	Campylobacter_D jejuni	0	3	3	3.70260663507109e-5	81024
blaOXA-493_fam	NA	NA	NA	NA	Campylobacter_D volucris	0	3	3	0.21428571428571427	14
blaOXA-85_fam	NA	NA	NA	NA	Campylobacter_B ureolyticus	0	3	3	0.11538461538461539	26
blaOXA_Campy	NA	NA	NA	NA	Campylobacter_D sp003627915	0	3	3	1	3
blaTEM	NA	NA	NA	NA	Campylobacter_D hepaticus	0	3	3	0.11538461538461539	26
fosX_gen	NA	NA	NA	NA	Campylobacter_D coli	0	3	3	1.0256410256410256e-4	29250
qnr	NA	NA	NA	NA	Campylobacter_D jejuni	0	3	3	3.70260663507109e-5	81024
sul	NA	NA	NA	NA	Campylobacter_D jejuni	0	3	3	3.70260663507109e-5	81024
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_B ureolyticus	0	3	3	0.11538461538461539	26
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_D lari	0	3	3	0.007042253521126761	426
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_D upsaliensis	0	3	3	0.00410958904109589	730
tet(X)	NA	NA	NA	NA	Campylobacter_D coli	0	3	3	1.0256410256410256e-4	29250
aac(6')-Ie2	aac(6')-Ie_fam	aac(6')-Ie/aph(2'')-If2	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
aad9	ant(9)	aad9	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter fetus	2	0	2	0.0038684719535783366	517
aad9	ant(9)	aad9	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter lanienae	2	0	2	0.05405405405405406	37
ant(6)-Ia	ant(6)	ant(6)-Ia	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter sp945873855	2	0	2	1	2
ant(6)-Ib	ant(6)	ant(6)-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter hyointestinalis	2	0	2	0.023809523809523808	84
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
cat-TC	catA9	cat-TC	PHENICOL	CHLORAMPHENICOL	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
spw	ant(9)	spw	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter sp945873855	2	0	2	1	2
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter sp945873855	2	0	2	1	2
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D coli_A	2	0	2	0.0057306590257879654	349
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D jejuni_D	2	0	2	1	2
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
aac(6')-Im	aac(6')	aac(6')-Im	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
lnu(P)	lnu_CDP	lnu(P)	LINCOSAMIDE	LINCOSAMIDE	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Campylobacter_D lari	2	0	2	0.004694835680751174	426
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
sat4	sat	sat4	STREPTOTHRICIN	STREPTOTHRICIN	Campylobacter lanienae	2	0	2	0.05405405405405406	37
aph(2'')-IIa	aph(2'')	aph(2'')-IIa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
optrA	abc-f	optrA	PHENICOL/OXAZOLIDINONE	FLORFENICOL/OXAZOLIDINONE	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
aph(2'')-IIIa	aph(2'')	aph(2'')-IIIa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
blaOXA-634	blaOXA-184_fam	blaOXA-634	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
blaOXA-784	blaOXA-61_fam	blaOXA-784	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
blaOXA-588	blaOXA-61_fam	blaOXA-588	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
blaOXA-590	blaOXA-61_fam	blaOXA-590	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
blaOXA-593	blaOXA-61_fam	blaOXA-593	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
blaOXA-598	blaOXA-61_fam	blaOXA-598	BETA-LACTAM	BETA-LACTAM	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
blaOXA-599	blaOXA-61_fam	blaOXA-599	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
qnrB19	qnrB	qnrB19	QUINOLONE	QUINOLONE	Campylobacter_D jejuni	2	0	2	2.4684044233807267e-5	81024
NA	NA	23S_A2074C	MACROLIDE	MACROLIDE	Campylobacter_D coli	2	0	2	6.837606837606838e-5	29250
gyrA	NA	gyrA_T86I	QUINOLONE	QUINOLONE	Campylobacter_D jejuni_D	2	0	2	1	2
gyrA	NA	gyrA_T86V	QUINOLONE	QUINOLONE	Campylobacter_D sp003627915	2	0	2	0.6666666666666666	3
gyrA	NA	gyrA_T86V	QUINOLONE	QUINOLONE	Campylobacter_D volucris_A	2	0	2	1	2
rpsL	NA	rpsL_K88R	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter sp002139915	2	0	2	0.03571428571428571	56
MFS_efflux	NA	NA	NA	NA	Campylobacter_D coli;Escherichia coli	0	2	2	2	1
aac(6')	NA	NA	NA	NA	Campylobacter_D coli	0	2	2	6.837606837606838e-5	29250
abc-f	NA	NA	NA	NA	Campylobacter_D jejuni	0	2	2	2.4684044233807267e-5	81024
ant(3'')-Ia	NA	NA	NA	NA	Campylobacter_D jejuni	0	2	2	2.4684044233807267e-5	81024
ant(6)	NA	NA	NA	NA	Campylobacter hyointestinalis	0	2	2	0.023809523809523808	84
ant(6)	NA	NA	NA	NA	Campylobacter sp945873855	0	2	2	1	2
ant(9)	NA	NA	NA	NA	Campylobacter fetus	0	2	2	0.0038684719535783366	517
ant(9)	NA	NA	NA	NA	Campylobacter lanienae	0	2	2	0.05405405405405406	37
ant(9)	NA	NA	NA	NA	Campylobacter sp945873855	0	2	2	1	2
aph(3'')	NA	NA	NA	NA	Campylobacter_D jejuni	0	2	2	2.4684044233807267e-5	81024
aph(3')	NA	NA	NA	NA	Campylobacter_D lari	0	2	2	0.004694835680751174	426
aph(6)-I	NA	NA	NA	NA	Campylobacter_D jejuni	0	2	2	2.4684044233807267e-5	81024
bla-A	NA	NA	NA	NA	Campylobacter_D coli	0	2	2	6.837606837606838e-5	29250
qnr	NA	NA	NA	NA	Campylobacter_D coli	0	2	2	6.837606837606838e-5	29250
sat	NA	NA	NA	NA	Campylobacter lanienae	0	2	2	0.05405405405405406	37
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter sp945873855	0	2	2	1	2
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_D coli_A	0	2	2	0.0057306590257879654	349
tet(M-W-O-S)	NA	NA	NA	NA	Campylobacter_D jejuni_D	0	2	2	1	2
aac(6')-Ie2	aac(6')-Ie_fam	aac(6')-Ie/aph(2'')-If2	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D jejuni	1	0	1	1.2342022116903633e-5	81024
aad9	ant(9)	aad9	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Campylobacter hyointestinalis	1	0	1	0.011904761904761904	84
aadE	ant(6)	aadE	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter fetus	1	0	1	0.0019342359767891683	517
acrF	RND-IM	acrF	EFFLUX	EFFLUX	Campylobacter_D coli;Escherichia coli	1	0	1	1	1
ant(6)-Ia	ant(6)	ant(6)-Ia	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter fetus	1	0	1	0.0019342359767891683	517
ant(6)-Ia	ant(6)	ant(6)-Ia	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D lari	1	0	1	0.002347417840375587	426
ant(6)-Ib	ant(6)	ant(6)-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Campylobacter_D coli	1	0	1	3.418803418803419e-5	29250
aph(2'')-IVa	aph-Ie-IVa	aph(2'')-IVa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Campylobacter_D coli	1	0	1	3.418803418803419e-5	29250
aph(3')-I(H957)	aph(3')-I	aph(3')-I(H957)	AMINOGLYCOSIDE	KANAMYCIN	Campylobacter_D jejuni	1	0	1	1.2342022116903633e-5	81024
aph(3')-IIa	aph(3')-II	aph(3')-IIa	AMINOGLYCOSIDE	KANAMYCIN	Campylobacter_D helveticus	1	0	1	0.07692307692307693	13
catA13	catA	catA13	PHENICOL	CHLORAMPHENICOL	Campylobacter fetus	1	0	1	0.0019342359767891683	517
cfr(C)	cfr_gen	cfr(C)	PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN	CHLORAMPHENICOL/CLINDAMYCIN/FLORFENICOL/LINEZOLID/STREPTOGRAMIN/TIAMULIN	Campylobacter_D jejuni	1	0	1	1.2342022116903633e-5	81024
emrD	MFS_efflux	emrD	EFFLUX	EFFLUX	Campylobacter_D coli;Escherichia coli	1	0	1	1	1
lsa(E)	lsa	lsa(E)	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	Campylobacter_D jejuni	1	0	1	1.2342022116903633e-5	81024
mdsA	RND-peri	mdsA	EFFLUX	EFFLUX	Campylobacter_D jejuni;Salmonella enterica	1	0	1	1	1
mdsB	RND-IM	mdsB	EFFLUX	EFFLUX	Campylobacter_D jejuni;Salmonella enterica	1	0	1	1	1
mdtM	MFS_efflux	mdtM	EFFLUX	EFFLUX	Campylobacter_D coli;Escherichia coli	1	0	1	1	1
tet(31)	tet_A_B_C_D	tet(31)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D jejuni	1	0	1	1.2342022116903633e-5	81024
tet(32)	tet(M-W-O-S)	tet(32)	TETRACYCLINE	TETRACYCLINE	Campylobacter_A concisus_C	1	0	1	0.038461538461538464	26
tet(44)	tet(M-W-O-S)	tet(44)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D coli	1	0	1	3.418803418803419e-5	29250
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter lawsonii	1	0	1	0.5	2
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_A concisus_B	1	0	1	0.14285714285714285	7
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Campylobacter_D jejuni;Salmonella enterica	1	0	1	1	1
